,date_time,target_carbon_monoxide,target_benzene,target_nitrogen_oxides
0,2011-01-01 00:00:00,1.3359999999999992,4.455999999999997,157.084
1,2011-01-01 01:00:00,1.8619999999999997,7.147999999999997,147.666
2,2011-01-01 02:00:00,1.6079999999999992,7.903999999999999,132.82999999999998
3,2011-01-01 03:00:00,2.032,8.883999999999999,142.14399999999998
4,2011-01-01 04:00:00,1.528,7.012,101.40599999999999
5,2011-01-01 05:00:00,1.1819999999999993,5.039999999999999,92.20399999999998
6,2011-01-01 06:00:00,1.1880000000000004,4.770000000000001,78.332
7,2011-01-01 07:00:00,1.0980000000000003,4.706,71.92999999999999
8,2011-01-01 08:00:00,0.9260000000000003,3.48,68.116
9,2011-01-01 09:00:00,0.978,3.292,64.008
10,2011-01-01 10:00:00,1.264,5.086000000000001,77.592
11,2011-01-01 11:00:00,1.2559999999999993,5.253999999999999,85.77999999999999
12,2011-01-01 12:00:00,1.7419999999999993,7.481999999999998,122.306
13,2011-01-01 13:00:00,2.388,9.916000000000002,151.64800000000002
14,2011-01-01 14:00:00,2.144,9.867999999999997,138.83199999999997
15,2011-01-01 15:00:00,1.6759999999999997,7.849999999999997,128.85
16,2011-01-01 16:00:00,1.9799999999999998,9.186,140.832
17,2011-01-01 17:00:00,2.538,10.9,193.45800000000003
18,2011-01-01 18:00:00,4.286,17.908,294.6739999999999
19,2011-01-01 19:00:00,2.685999999999999,12.916000000000004,279.652
20,2011-01-01 20:00:00,1.6119999999999992,7.604000000000001,148.46199999999996
21,2011-01-01 21:00:00,1.8799999999999997,8.806,153.14999999999995
22,2011-01-01 22:00:00,1.74,6.998000000000001,125.69999999999996
23,2011-01-01 23:00:00,1.5759999999999998,5.619999999999997,124.33
24,2011-01-02 00:00:00,1.3819999999999997,5.667999999999999,126.31799999999996
25,2011-01-02 01:00:00,1.2599999999999996,5.11,90.54599999999999
26,2011-01-02 02:00:00,1.0699999999999996,3.302,72.98999999999998
27,2011-01-02 03:00:00,1.1660000000000001,4.565999999999999,70.594
28,2011-01-02 04:00:00,0.9119999999999999,3.786,61.93800000000002
29,2011-01-02 05:00:00,0.8959999999999999,3.4939999999999993,64.07199999999999
30,2011-01-02 06:00:00,0.9900000000000001,3.0040000000000004,58.55599999999998
31,2011-01-02 07:00:00,0.8879999999999998,3.341999999999999,64.07199999999997
32,2011-01-02 08:00:00,0.9759999999999998,3.2219999999999995,60.31999999999999
33,2011-01-02 09:00:00,1.2320000000000002,5.063999999999999,79.05999999999999
34,2011-01-02 10:00:00,1.3460000000000005,5.119999999999999,79.62199999999999
35,2011-01-02 11:00:00,1.8279999999999996,7.3679999999999986,125.612
36,2011-01-02 12:00:00,2.1159999999999997,8.356000000000002,133.33399999999997
37,2011-01-02 13:00:00,2.422,9.569999999999997,157.858
38,2011-01-02 14:00:00,2.4339999999999993,8.761999999999999,141.71800000000002
39,2011-01-02 15:00:00,1.7919999999999996,6.751999999999998,119.15599999999999
40,2011-01-02 16:00:00,2.367999999999999,10.092000000000002,168.19000000000003
41,2011-01-02 17:00:00,2.002,7.788000000000002,139.23200000000003
42,2011-01-02 18:00:00,2.256,9.284,166.43599999999998
43,2011-01-02 19:00:00,2.74,13.272,282.756
44,2011-01-02 20:00:00,3.0,11.278000000000002,272.774
45,2011-01-02 21:00:00,1.464,0.09999999999999992,82.37
46,2011-01-02 22:00:00,1.3439999999999999,0.09999999999999992,82.988
47,2011-01-02 23:00:00,1.4379999999999995,0.09999999999999992,75.04000000000002
48,2011-01-03 00:00:00,1.0060000000000007,0.09999999999999992,72.52599999999998
49,2011-01-03 01:00:00,0.9340000000000005,0.09999999999999992,79.98
50,2011-01-03 02:00:00,1.1560000000000001,0.09999999999999992,85.73
51,2011-01-03 03:00:00,1.196,0.09999999999999992,97.25799999999995
52,2011-01-03 04:00:00,1.038,0.09999999999999992,85.61999999999998
53,2011-01-03 05:00:00,0.948,0.09999999999999992,77.94800000000001
54,2011-01-03 06:00:00,1.0119999999999998,0.09999999999999992,84.39599999999999
55,2011-01-03 07:00:00,1.0820000000000003,0.09999999999999992,98.45800000000003
56,2011-01-03 08:00:00,1.2919999999999998,0.09999999999999992,88.37199999999996
57,2011-01-03 09:00:00,1.3100000000000003,0.09999999999999992,85.60400000000001
58,2011-01-03 10:00:00,1.234,0.09999999999999992,98.16399999999997
59,2011-01-03 11:00:00,1.3440000000000003,0.09999999999999992,86.09000000000002
60,2011-01-03 12:00:00,1.3780000000000001,0.09999999999999992,86.42199999999995
61,2011-01-03 13:00:00,1.32,0.09999999999999992,81.18799999999997
62,2011-01-03 14:00:00,1.2620000000000002,0.09999999999999992,91.29599999999999
63,2011-01-03 15:00:00,1.206,0.09999999999999992,80.46200000000003
64,2011-01-03 16:00:00,1.5,0.09999999999999992,83.07599999999998
65,2011-01-03 17:00:00,1.3479999999999999,0.09999999999999992,84.11
66,2011-01-03 18:00:00,1.2640000000000002,0.09999999999999992,83.12
67,2011-01-03 19:00:00,1.4219999999999997,0.09999999999999992,83.85599999999998
68,2011-01-03 20:00:00,1.3700000000000003,0.09999999999999992,87.86399999999998
69,2011-01-03 21:00:00,1.4419999999999995,0.09999999999999992,92.24199999999999
70,2011-01-03 22:00:00,1.4399999999999995,0.09999999999999992,81.55999999999999
71,2011-01-03 23:00:00,1.426,0.09999999999999992,79.768
72,2011-01-04 00:00:00,0.9540000000000002,0.09999999999999992,67.626
73,2011-01-04 01:00:00,0.9860000000000003,0.09999999999999992,82.198
74,2011-01-04 02:00:00,1.118,0.09999999999999992,90.39399999999998
75,2011-01-04 03:00:00,1.1580000000000001,0.09999999999999992,88.46199999999997
76,2011-01-04 04:00:00,0.8760000000000003,0.09999999999999992,70.436
77,2011-01-04 05:00:00,0.8680000000000004,0.09999999999999992,87.95599999999995
78,2011-01-04 06:00:00,0.8500000000000003,0.09999999999999992,78.94
79,2011-01-04 07:00:00,1.1719999999999997,0.09999999999999992,85.87399999999998
80,2011-01-04 08:00:00,1.0360000000000003,0.09999999999999992,83.75599999999999
81,2011-01-04 09:00:00,1.0759999999999998,0.09999999999999992,78.21600000000001
82,2011-01-04 10:00:00,1.2579999999999998,0.09999999999999992,88.99599999999998
83,2011-01-04 11:00:00,1.5679999999999998,0.09999999999999992,85.63999999999999
84,2011-01-04 12:00:00,1.4840000000000007,0.09999999999999992,99.73999999999998
85,2011-01-04 13:00:00,1.5940000000000003,0.09999999999999992,85.17599999999997
86,2011-01-04 14:00:00,1.386,0.09999999999999992,81.058
87,2011-01-04 15:00:00,1.2819999999999998,0.09999999999999992,79.59799999999998
88,2011-01-04 16:00:00,1.4139999999999997,0.09999999999999992,92.86199999999997
89,2011-01-04 17:00:00,1.4519999999999995,0.09999999999999992,82.94799999999995
90,2011-01-04 18:00:00,1.258,0.09999999999999992,83.904
91,2011-01-04 19:00:00,1.3599999999999997,0.09999999999999992,82.11
92,2011-01-04 20:00:00,1.4539999999999997,0.09999999999999992,83.99600000000001
93,2011-01-04 21:00:00,1.4499999999999995,0.09999999999999992,82.06400000000002
94,2011-01-04 22:00:00,1.472,0.09999999999999992,91.44400000000002
95,2011-01-04 23:00:00,1.362,0.09999999999999992,82.04400000000001
96,2011-01-05 00:00:00,1.3479999999999996,0.09999999999999992,95.19199999999996
97,2011-01-05 01:00:00,1.402,5.031999999999998,105.24
98,2011-01-05 02:00:00,2.096,7.93,132.89799999999997
99,2011-01-05 03:00:00,1.8439999999999999,8.821999999999997,172.36
100,2011-01-05 04:00:00,1.8079999999999992,7.068,148.378
101,2011-01-05 05:00:00,1.9899999999999998,8.148,142.03999999999994
102,2011-01-05 06:00:00,1.719999999999999,7.141999999999999,146.73199999999997
103,2011-01-05 07:00:00,2.8459999999999996,13.299999999999997,281.1119999999999
104,2011-01-05 08:00:00,4.013999999999999,15.211999999999994,297.02200000000005
105,2011-01-05 09:00:00,5.2860000000000005,23.89400000000001,372.1
106,2011-01-05 10:00:00,4.445999999999999,19.74600000000001,361.9340000000001
107,2011-01-05 11:00:00,4.958,22.037999999999997,379.06200000000007
108,2011-01-05 12:00:00,5.7139999999999995,25.107999999999997,386.27200000000005
109,2011-01-05 13:00:00,5.0820000000000025,25.610000000000003,394.17999999999995
110,2011-01-05 14:00:00,3.4359999999999986,14.242000000000004,264.666
111,2011-01-05 15:00:00,2.9279999999999986,13.641999999999998,232.56399999999994
112,2011-01-05 16:00:00,3.361999999999999,15.434,252.12399999999997
113,2011-01-05 17:00:00,2.6839999999999997,13.708000000000002,252.75799999999998
114,2011-01-05 18:00:00,2.723999999999998,12.482000000000003,237.56799999999993
115,2011-01-05 19:00:00,3.447999999999999,16.096,237.89399999999998
116,2011-01-05 20:00:00,3.74,17.345999999999997,265.128
117,2011-01-05 21:00:00,2.583999999999999,11.912,187.63800000000006
118,2011-01-05 22:00:00,2.577999999999999,11.240000000000002,167.88600000000002
119,2011-01-05 23:00:00,1.4100000000000004,5.585999999999998,84.44599999999998
120,2011-01-06 00:00:00,1.4479999999999997,6.1880000000000015,88.832
121,2011-01-06 01:00:00,1.5620000000000005,6.095999999999998,96.48199999999997
122,2011-01-06 02:00:00,1.234,5.144,88.05799999999999
123,2011-01-06 03:00:00,0.9959999999999998,4.130000000000001,66.50000000000001
124,2011-01-06 04:00:00,0.9500000000000004,2.8620000000000005,44.364
125,2011-01-06 05:00:00,0.9840000000000001,3.6639999999999993,72.70200000000001
126,2011-01-06 06:00:00,0.8360000000000002,1.6899999999999997,44.611999999999995
127,2011-01-06 07:00:00,0.9420000000000003,2.62,57.483999999999995
128,2011-01-06 08:00:00,1.0779999999999996,4.796,70.794
129,2011-01-06 09:00:00,1.7859999999999996,7.079999999999999,118.94999999999999
130,2011-01-06 10:00:00,1.754,7.251999999999999,108.79999999999998
131,2011-01-06 11:00:00,1.4700000000000006,7.041999999999999,92.38599999999998
132,2011-01-06 12:00:00,1.2819999999999998,5.457999999999999,85.926
133,2011-01-06 13:00:00,2.0460000000000007,8.836,127.39800000000005
134,2011-01-06 14:00:00,1.4880000000000004,6.140000000000003,98.76599999999999
135,2011-01-06 15:00:00,1.61,7.519999999999998,103.81799999999997
136,2011-01-06 16:00:00,1.709999999999999,7.433999999999998,108.12799999999999
137,2011-01-06 17:00:00,1.656,7.498000000000002,117.538
138,2011-01-06 18:00:00,2.3080000000000003,9.835999999999999,143.12999999999997
139,2011-01-06 19:00:00,2.9499999999999993,13.238000000000001,222.646
140,2011-01-06 20:00:00,2.586,11.400000000000002,172.16600000000003
141,2011-01-06 21:00:00,2.3740000000000006,9.98,142.65999999999997
142,2011-01-06 22:00:00,2.3420000000000005,8.47,136.42399999999995
143,2011-01-06 23:00:00,1.5,5.189999999999999,114.96400000000001
144,2011-01-07 00:00:00,1.058,4.064,65.964
145,2011-01-07 01:00:00,1.0439999999999998,3.3780000000000014,82.47800000000001
146,2011-01-07 02:00:00,1.0719999999999998,3.779999999999999,82.946
147,2011-01-07 03:00:00,0.9580000000000001,2.886000000000001,49.49600000000001
148,2011-01-07 04:00:00,0.8880000000000001,2.13,62.856
149,2011-01-07 05:00:00,0.518,1.7299999999999998,40.26200000000001
150,2011-01-07 06:00:00,0.7200000000000002,1.9879999999999995,43.136
